sent_id	annotator	annotation_id	created_at	updated_at	lead_time	dataset	year	date	left_context	text	right_context	further_context	age	gender_sexuality	family	disability	ethnicity	migration	religion	geography	education	income	occupation	other_groups	frame_flags	polarity_flags	stance_flags	focus_flags	group_appeal_detection	scheme_feedback	id
lords_1980_07911:016	Raven	97307841	2026-06-11T09:48:01.642836Z	2026-06-11T09:50:50.438019Z	155.364	House of Lords	1980	1980-04-17	In this country we still spend over £200 million a year on butter imports alone and £150 million on cheese from other EEC members.	This situation cannot make sense for farmers or consumers alike.	"Other unpalatable features of the mysterious pastures of the common agricultural policy and monetary compensatory amounts""— that is the MCA, reported here in the 32nd policy report— ""include the very low interest rate loans available to other EEC farmers, and several other forms of subsidy that we do not enjoy""."	"Many of these are hidden. ""The problem from our farmyard can be seen most simply thus: a new tractor this year cost three times its price five years ago."											agriculture	non-RISS	economic	pro-group	endorse				270179589
lords_1980_07911:016	Horse	97163512	2026-06-08T21:28:32.803182Z	2026-06-08T21:28:32.803193Z	137.598	House of Lords	1980	1980-04-17	In this country we still spend over £200 million a year on butter imports alone and £150 million on cheese from other EEC members.	This situation cannot make sense for farmers or consumers alike.	"Other unpalatable features of the mysterious pastures of the common agricultural policy and monetary compensatory amounts""— that is the MCA, reported here in the 32nd policy report— ""include the very low interest rate loans available to other EEC farmers, and several other forms of subsidy that we do not enjoy""."	"Many of these are hidden. ""The problem from our farmyard can be seen most simply thus: a new tractor this year cost three times its price five years ago."												non-RISS	economic	pro-group	endorse			Is on farmers and consumers to support the actions related to them. Is a bit tricky to categorize them, because they are broad categories. 	270179589
lords_1980_07911:016	Tiger	97159453	2026-06-08T18:45:44.279094Z	2026-06-08T18:45:44.279117Z	185.687	House of Lords	1980	1980-04-17	In this country we still spend over £200 million a year on butter imports alone and £150 million on cheese from other EEC members.	This situation cannot make sense for farmers or consumers alike.	"Other unpalatable features of the mysterious pastures of the common agricultural policy and monetary compensatory amounts""— that is the MCA, reported here in the 32nd policy report— ""include the very low interest rate loans available to other EEC farmers, and several other forms of subsidy that we do not enjoy""."	"Many of these are hidden. ""The problem from our farmyard can be seen most simply thus: a new tractor this year cost three times its price five years ago."											public sector	non-RISS	economic	pro-group	endorse				270179589
lords_1980_07911:016	Zebra	96891176	2026-06-03T08:19:11.874726Z	2026-06-03T08:19:20.515132Z	25.112	House of Lords	1980	1980-04-17	In this country we still spend over £200 million a year on butter imports alone and £150 million on cheese from other EEC members.	This situation cannot make sense for farmers or consumers alike.	"Other unpalatable features of the mysterious pastures of the common agricultural policy and monetary compensatory amounts""— that is the MCA, reported here in the 32nd policy report— ""include the very low interest rate loans available to other EEC farmers, and several other forms of subsidy that we do not enjoy""."	"Many of these are hidden. ""The problem from our farmyard can be seen most simply thus: a new tractor this year cost three times its price five years ago."											agriculture	non-RISS	economic	pro-group	reject	multiple group appeals			270179589
lords_1980_07911:016	team	96841257	2026-06-02T11:20:35.852356Z	2026-06-02T11:20:35.852367Z	20.957	House of Lords	1980	1980-04-17	In this country we still spend over £200 million a year on butter imports alone and £150 million on cheese from other EEC members.	This situation cannot make sense for farmers or consumers alike.	"Other unpalatable features of the mysterious pastures of the common agricultural policy and monetary compensatory amounts""— that is the MCA, reported here in the 32nd policy report— ""include the very low interest rate loans available to other EEC farmers, and several other forms of subsidy that we do not enjoy""."	"Many of these are hidden. ""The problem from our farmyard can be seen most simply thus: a new tractor this year cost three times its price five years ago."																	no group appealed		270179589
lords_2025_35787:028	Horse	97163444	2026-06-08T21:25:16.299949Z	2026-06-08T21:25:16.299959Z	8.364	House of Lords	2025	2025-12-17	Many employers of HGV drivers and bus drivers have schemes advertised on the rear of the vehicles: “If you don’t like how our driver is driving, please let us know”.	They could do that for cyclists.	You might say, “There’s no registration plate”.	I argue for a registration plate. If you do not like that idea, they could have highlighters with details on the back advertising which company they were employed by and who you might report it to if you were not happy with the driving of that cycle.																	no group appealed		270179590
lords_2025_35787:028	Tiger	97159833	2026-06-08T19:02:37.311401Z	2026-06-08T19:02:37.311423Z	206.027	House of Lords	2025	2025-12-17	Many employers of HGV drivers and bus drivers have schemes advertised on the rear of the vehicles: “If you don’t like how our driver is driving, please let us know”.	They could do that for cyclists.	You might say, “There’s no registration plate”.	I argue for a registration plate. If you do not like that idea, they could have highlighters with details on the back advertising which company they were employed by and who you might report it to if you were not happy with the driving of that cycle.												non-RISS	cultural	anti-group					270179590
lords_2025_35787:028	Zebra	96890765	2026-06-03T08:12:50.483322Z	2026-06-03T08:12:50.483335Z	8.198	House of Lords	2025	2025-12-17	Many employers of HGV drivers and bus drivers have schemes advertised on the rear of the vehicles: “If you don’t like how our driver is driving, please let us know”.	They could do that for cyclists.	You might say, “There’s no registration plate”.	I argue for a registration plate. If you do not like that idea, they could have highlighters with details on the back advertising which company they were employed by and who you might report it to if you were not happy with the driving of that cycle.												non-RISS							270179590
lords_2025_35787:028	team	96841365	2026-06-02T11:21:48.119227Z	2026-06-02T11:21:48.119238Z	70.736	House of Lords	2025	2025-12-17	Many employers of HGV drivers and bus drivers have schemes advertised on the rear of the vehicles: “If you don’t like how our driver is driving, please let us know”.	They could do that for cyclists.	You might say, “There’s no registration plate”.	I argue for a registration plate. If you do not like that idea, they could have highlighters with details on the back advertising which company they were employed by and who you might report it to if you were not happy with the driving of that cycle.																	no group appealed		270179590
commons_2025_77428:046	Horse	97163533	2026-06-08T21:29:44.161954Z	2026-06-08T21:29:44.161964Z	49.099	House of Commons	2025	2025-10-13	It was for that reason that I was so affronted by the protests that took place in the days after the attack.	These were a clear source of fear to the Jewish community, who were grieving just days after an unspeakable tragedy.	The same was true on the anniversary of the 7 October attacks.	I described those protests as “un-British” and I stand by that, because those protesters showed none of the generosity of spirit that I love about this country, and they most certainly did their cause no good whatsoever. The right to protest is a fundamental freedom, but it must be balanced against the right the public have to their safety and security.					ethnic minority		jewish					non-RISS	cultural	pro-group	endorse				270179591
commons_2025_77428:046	team	97152784	2026-06-08T15:11:49.696524Z	2026-06-08T15:11:49.696533Z	40.187	House of Commons	2025	2025-10-13	It was for that reason that I was so affronted by the protests that took place in the days after the attack.	These were a clear source of fear to the Jewish community, who were grieving just days after an unspeakable tragedy.	The same was true on the anniversary of the 7 October attacks.	I described those protests as “un-British” and I stand by that, because those protesters showed none of the generosity of spirit that I love about this country, and they most certainly did their cause no good whatsoever. The right to protest is a fundamental freedom, but it must be balanced against the right the public have to their safety and security.							jewish					non-RISS	cultural	pro-group	endorse				270179591
commons_2025_77428:046	Zebra	96890491	2026-06-03T08:09:01.113101Z	2026-06-09T10:42:07.820525Z	69.219	House of Commons	2025	2025-10-13	It was for that reason that I was so affronted by the protests that took place in the days after the attack.	These were a clear source of fear to the Jewish community, who were grieving just days after an unspeakable tragedy.	The same was true on the anniversary of the 7 October attacks.	I described those protests as “un-British” and I stand by that, because those protesters showed none of the generosity of spirit that I love about this country, and they most certainly did their cause no good whatsoever. The right to protest is a fundamental freedom, but it must be balanced against the right the public have to their safety and security.							jewish					non-RISS	cultural	pro-group	endorse				270179591
commons_2025_77428:046	Tiger	96842318	2026-06-02T11:34:21.763430Z	2026-06-02T11:34:21.763441Z	745.542	House of Commons	2025	2025-10-13	It was for that reason that I was so affronted by the protests that took place in the days after the attack.	These were a clear source of fear to the Jewish community, who were grieving just days after an unspeakable tragedy.	The same was true on the anniversary of the 7 October attacks.	I described those protests as “un-British” and I stand by that, because those protesters showed none of the generosity of spirit that I love about this country, and they most certainly did their cause no good whatsoever. The right to protest is a fundamental freedom, but it must be balanced against the right the public have to their safety and security.							jewish					non-RISS	cultural	pro-group	endorse	intersectional			270179591
commons_1980_18654:094	Whale	97196686	2026-06-09T11:37:23.558358Z	2026-06-09T11:37:23.558370Z	319.81100000000004	House of Commons	1980	1980-04-03	I also believe that the classical virtues need to be taught in schools much more vigorously, both by precept and by practice.	The virtues of faith, hope, love, humility, self-control, truthfulness and right judgment should be taught.	Who can challenge the value of teaching these great concepts to children at an age when they are receptive and able to practise them in their daily lives for their own well-being and that of their fellow men?	The fruits of the spirit are also great concepts and excellent teaching material for boys and girls, and also adults. The fruits of the spirit are love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control.																	no group appealed		270179592
commons_1980_18654:094	Horse	97187008	2026-06-09T09:25:09.924718Z	2026-06-09T09:25:09.924728Z	109.877	House of Commons	1980	1980-04-03	I also believe that the classical virtues need to be taught in schools much more vigorously, both by precept and by practice.	The virtues of faith, hope, love, humility, self-control, truthfulness and right judgment should be taught.	Who can challenge the value of teaching these great concepts to children at an age when they are receptive and able to practise them in their daily lives for their own well-being and that of their fellow men?	The fruits of the spirit are also great concepts and excellent teaching material for boys and girls, and also adults. The fruits of the spirit are love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control.																	no group appealed		270179592
commons_1980_18654:094	Tiger	97160032	2026-06-08T19:08:16.061661Z	2026-06-08T19:08:16.061671Z	107.131	House of Commons	1980	1980-04-03	I also believe that the classical virtues need to be taught in schools much more vigorously, both by precept and by practice.	The virtues of faith, hope, love, humility, self-control, truthfulness and right judgment should be taught.	Who can challenge the value of teaching these great concepts to children at an age when they are receptive and able to practise them in their daily lives for their own well-being and that of their fellow men?	The fruits of the spirit are also great concepts and excellent teaching material for boys and girls, and also adults. The fruits of the spirit are love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control.	children												cultural	pro-group	endorse				270179592
commons_1980_18654:094	Zebra	96841740	2026-06-02T11:26:40.609359Z	2026-06-02T11:26:40.609369Z	21.028	House of Commons	1980	1980-04-03	I also believe that the classical virtues need to be taught in schools much more vigorously, both by precept and by practice.	The virtues of faith, hope, love, humility, self-control, truthfulness and right judgment should be taught.	Who can challenge the value of teaching these great concepts to children at an age when they are receptive and able to practise them in their daily lives for their own well-being and that of their fellow men?	The fruits of the spirit are also great concepts and excellent teaching material for boys and girls, and also adults. The fruits of the spirit are love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control.																	no group mentioned		270179592
commons_2025_24216:018	Horse	97184446	2026-06-09T08:49:23.661995Z	2026-06-09T08:49:23.662005Z	79.559	House of Commons	2025	2025-03-06	Politicians must be effective natural communicators as well as thoughtful legislators, and even the suspicion that we might not be acting in our constituents’ interests will further erode the trust that voters do have in their representatives.	Fixing political finance is, therefore, an essential part of restoring faith in democracy.	We have already heard that a tenth of the money in our politics comes from unknown or questionable sources and is donated through loopholes in existing law.	Now, we have to come to the solutions. Enforcement is made more difficult by loopholes and a weak enforcement system: Companies House reporting rules are too loose, while the Electoral Commission lacks the independence to investigate potential breaches swiftly and thoroughly.																	no group appealed		270179593
commons_2025_24216:018	Tiger	97161028	2026-06-08T19:42:28.291129Z	2026-06-08T19:42:28.291139Z	34.409	House of Commons	2025	2025-03-06	Politicians must be effective natural communicators as well as thoughtful legislators, and even the suspicion that we might not be acting in our constituents’ interests will further erode the trust that voters do have in their representatives.	Fixing political finance is, therefore, an essential part of restoring faith in democracy.	We have already heard that a tenth of the money in our politics comes from unknown or questionable sources and is donated through loopholes in existing law.	Now, we have to come to the solutions. Enforcement is made more difficult by loopholes and a weak enforcement system: Companies House reporting rules are too loose, while the Electoral Commission lacks the independence to investigate potential breaches swiftly and thoroughly.																	no group appealed		270179593
commons_2025_24216:018	Zebra	96841462	2026-06-02T11:23:11.455596Z	2026-06-02T11:23:11.455607Z	88.926	House of Commons	2025	2025-03-06	Politicians must be effective natural communicators as well as thoughtful legislators, and even the suspicion that we might not be acting in our constituents’ interests will further erode the trust that voters do have in their representatives.	Fixing political finance is, therefore, an essential part of restoring faith in democracy.	We have already heard that a tenth of the money in our politics comes from unknown or questionable sources and is donated through loopholes in existing law.	Now, we have to come to the solutions. Enforcement is made more difficult by loopholes and a weak enforcement system: Companies House reporting rules are too loose, while the Electoral Commission lacks the independence to investigate potential breaches swiftly and thoroughly.																	no group mentioned		270179593
commons_2025_91024:002	Whale	97195983	2026-06-09T11:28:58.850328Z	2026-06-09T11:28:58.850338Z	655.7669999999999	House of Commons	2025	2025-11-20	Interfaith relations are vital for strong and cohesive communities.	Last week was Inter Faith Week, which is a chance for communities to come together and celebrate different faiths and beliefs.	I will ensure that Ministers hear my hon Friend’s concerns and, of course, I am always happy to meet him.	I would like to return to the listed places of worship scheme. Although departmental policy is to keep grant funding records for seven years, the Department for Culture, Media and Sport uses grant records only for the last three years, since 2022, as only that data is considered reliable.							other religion					non-RISS	cultural	pro-group	endorse				270179594
commons_2025_91024:002	Horse	97163384	2026-06-08T21:22:35.820735Z	2026-06-08T21:22:35.820747Z	410.223	House of Commons	2025	2025-11-20	Interfaith relations are vital for strong and cohesive communities.	Last week was Inter Faith Week, which is a chance for communities to come together and celebrate different faiths and beliefs.	I will ensure that Ministers hear my hon Friend’s concerns and, of course, I am always happy to meet him.	I would like to return to the listed places of worship scheme. Although departmental policy is to keep grant funding records for seven years, the Department for Culture, Media and Sport uses grant records only for the last three years, since 2022, as only that data is considered reliable.																	no group appealed		270179594
commons_2025_91024:002	Tiger	97159756	2026-06-08T18:58:37.793291Z	2026-06-08T18:58:37.793308Z	200.34	House of Commons	2025	2025-11-20	Interfaith relations are vital for strong and cohesive communities.	Last week was Inter Faith Week, which is a chance for communities to come together and celebrate different faiths and beliefs.	I will ensure that Ministers hear my hon Friend’s concerns and, of course, I am always happy to meet him.	I would like to return to the listed places of worship scheme. Although departmental policy is to keep grant funding records for seven years, the Department for Culture, Media and Sport uses grant records only for the last three years, since 2022, as only that data is considered reliable.												non-RISS							270179594
commons_2025_91024:002	Zebra	96890090	2026-06-03T08:01:49.361393Z	2026-06-03T08:01:49.361404Z	26.048	House of Commons	2025	2025-11-20	Interfaith relations are vital for strong and cohesive communities.	Last week was Inter Faith Week, which is a chance for communities to come together and celebrate different faiths and beliefs.	I will ensure that Ministers hear my hon Friend’s concerns and, of course, I am always happy to meet him.	I would like to return to the listed places of worship scheme. Although departmental policy is to keep grant funding records for seven years, the Department for Culture, Media and Sport uses grant records only for the last three years, since 2022, as only that data is considered reliable.																	no group appealed		270179594
commons_2025_91024:002	team	96841975	2026-06-02T11:29:44.332685Z	2026-06-02T11:29:44.332698Z	474.633	House of Commons	2025	2025-11-20	Interfaith relations are vital for strong and cohesive communities.	Last week was Inter Faith Week, which is a chance for communities to come together and celebrate different faiths and beliefs.	I will ensure that Ministers hear my hon Friend’s concerns and, of course, I am always happy to meet him.	I would like to return to the listed places of worship scheme. Although departmental policy is to keep grant funding records for seven years, the Department for Culture, Media and Sport uses grant records only for the last three years, since 2022, as only that data is considered reliable.												non-RISS	cultural	pro-group	endorse	intersectional		May we need the possibility to add interfaith as religious category	270179594
commons_2025_60233:001	Horse	97184478	2026-06-09T08:49:56.167074Z	2026-06-09T08:49:56.167085Z	31.147	House of Commons	2025	2025-06-23	Obviously, NATO in the coming days will be another forum in which we can reach a common path towards diplomacy.	As the Member of Parliament for the largest Jewish school in Europe, may I thank the Foreign Secretary for his earlier assurances on safeguarding the community in this country?	May I also commend the way in which he has diligently pursued a negotiated outcome to this destabilised situation?	He knows that it used to be said that the Israeli Prime Minister jumped to the tune of America. Now that it seems to be the other way round, what action will he take against Prime Minister Netanyahu specifically, in order to stop the destabilisation of the middle east?							jewish					non-RISS	cultural	pro-group	endorse				270179595
commons_2025_60233:001	Tiger	97160680	2026-06-08T19:32:39.647546Z	2026-06-08T19:32:39.647556Z	225.74	House of Commons	2025	2025-06-23	Obviously, NATO in the coming days will be another forum in which we can reach a common path towards diplomacy.	As the Member of Parliament for the largest Jewish school in Europe, may I thank the Foreign Secretary for his earlier assurances on safeguarding the community in this country?	May I also commend the way in which he has diligently pursued a negotiated outcome to this destabilised situation?	He knows that it used to be said that the Israeli Prime Minister jumped to the tune of America. Now that it seems to be the other way round, what action will he take against Prime Minister Netanyahu specifically, in order to stop the destabilisation of the middle east?							jewish						cultural	pro-group	endorse				270179595
commons_2025_60233:001	Zebra	96841705	2026-06-02T11:26:16.205338Z	2026-06-02T11:26:16.205349Z	182.018	House of Commons	2025	2025-06-23	Obviously, NATO in the coming days will be another forum in which we can reach a common path towards diplomacy.	As the Member of Parliament for the largest Jewish school in Europe, may I thank the Foreign Secretary for his earlier assurances on safeguarding the community in this country?	May I also commend the way in which he has diligently pursued a negotiated outcome to this destabilised situation?	He knows that it used to be said that the Israeli Prime Minister jumped to the tune of America. Now that it seems to be the other way round, what action will he take against Prime Minister Netanyahu specifically, in order to stop the destabilisation of the middle east?							jewish					non-RISS	unclear	pro-group	unclear				270179595
lords_2025_33002:002	Raven	97308268	2026-06-11T09:55:22.739825Z	2026-06-11T09:55:22.739839Z	84.417	House of Lords	2025	2025-11-26	My Lords, victims of domestic abuse can fail to qualify to bid for a permanent home because of debt issues often not of their own making.	Families and children across the country can be trapped in temporary accommodation because of debt accumulated by the abuser.	Should there not be a national rule whereby coerced debt should be excused to help abused families out of the debt trap and into a permanent home?	As the noble Baroness knows, I broadly agree with pretty much everything she says. That is why the Government are working on the three strands of dealing with domestic abuse: the first is prevention, the second is robust enforcement against those who perpetrate it, and the third is support for victims.			families									non-RISS	economic	pro-group	endorse	multiple group appeals			270178556
lords_2025_33002:002	Robin	96858747	2026-06-02T15:35:13.758339Z	2026-06-02T15:35:13.758359Z	88.191	House of Lords	2025	2025-11-26	My Lords, victims of domestic abuse can fail to qualify to bid for a permanent home because of debt issues often not of their own making.	Families and children across the country can be trapped in temporary accommodation because of debt accumulated by the abuser.	Should there not be a national rule whereby coerced debt should be excused to help abused families out of the debt trap and into a permanent home?	As the noble Baroness knows, I broadly agree with pretty much everything she says. That is why the Government are working on the three strands of dealing with domestic abuse: the first is prevention, the second is robust enforcement against those who perpetrate it, and the third is support for victims.								disadvantaged regions		welfare recipients		non-RISS	economic	pro-group	endorse				270178556
lords_2025_33002:002	team	96831584	2026-06-02T09:07:59.951718Z	2026-06-02T09:26:03.699238Z	8.972	House of Lords	2025	2025-11-26	My Lords, victims of domestic abuse can fail to qualify to bid for a permanent home because of debt issues often not of their own making.	Families and children across the country can be trapped in temporary accommodation because of debt accumulated by the abuser.	Should there not be a national rule whereby coerced debt should be excused to help abused families out of the debt trap and into a permanent home?	As the noble Baroness knows, I broadly agree with pretty much everything she says. That is why the Government are working on the three strands of dealing with domestic abuse: the first is prevention, the second is robust enforcement against those who perpetrate it, and the third is support for victims.	children		families							poor/low-income			both	pro-group	endorse	multiple group appeals			270178556
commons_2025_18596:002	Raven	97196847	2026-06-09T11:39:16.298842Z	2026-06-09T11:39:16.298855Z	57.919	House of Commons	2025	2025-02-24	I am very grateful to my hon Friend for mentioning the children who have been abducted.	On the past two occasions I have been in Ukraine, I have met children who were viciously taken from their homes.	There was an attempt to effectively brainwash them from their histories.	We are supporting organisations that seek to get those children back and reunite them with their families. I also launched a children in care initiative.																	no group appealed		270178557
commons_2025_18596:002	Crane	96986233	2026-06-04T14:01:56.580576Z	2026-06-04T14:01:56.580589Z	350.299	House of Commons	2025	2025-02-24	I am very grateful to my hon Friend for mentioning the children who have been abducted.	On the past two occasions I have been in Ukraine, I have met children who were viciously taken from their homes.	There was an attempt to effectively brainwash them from their histories.	We are supporting organisations that seek to get those children back and reunite them with their families. I also launched a children in care initiative.	children							region-specific					cultural	pro-group	endorse			I think in this case there should be a sub-category for (internally)displaced people in the category migration.	270178557
commons_2025_18596:002	Robin	96866467	2026-06-02T18:08:59.944800Z	2026-06-02T18:08:59.944810Z	184.85	House of Commons	2025	2025-02-24	I am very grateful to my hon Friend for mentioning the children who have been abducted.	On the past two occasions I have been in Ukraine, I have met children who were viciously taken from their homes.	There was an attempt to effectively brainwash them from their histories.	We are supporting organisations that seek to get those children back and reunite them with their families. I also launched a children in care initiative.	children												cultural	pro-group	endorse				270178557
commons_2025_18596:002	team	96831843	2026-06-02T09:11:21.477470Z	2026-06-02T09:13:28.376674Z	115.014	House of Commons	2025	2025-02-24	I am very grateful to my hon Friend for mentioning the children who have been abducted.	On the past two occasions I have been in Ukraine, I have met children who were viciously taken from their homes.	There was an attempt to effectively brainwash them from their histories.	We are supporting organisations that seek to get those children back and reunite them with their families. I also launched a children in care initiative.	children					refugees							cultural	pro-group	unclear				270178557
commons_2025_30142:004	Crane	97142718	2026-06-08T12:16:30.127871Z	2026-06-08T12:16:30.127882Z	2144.617	House of Commons	2025	2025-03-19	My view, having had that put on a list of options when I was Chief Secretary, was that there was no way it would be right to do so.	I knew, for example, that 71% of pensioners with a disability would lose that valued and completely necessary extra funding—there was not a rationing mechanism that was efficient for the poorest pensioners.	I expected to be held to account, which was why I did not do it.	I was therefore somewhat surprised when, 25 days into a Labour Government, they reversed the policy that they had challenged me about several months before. Those of us who have been in government know that when new Ministers come to power—perhaps as innocent and heartfelt as the hon Member for Swansea West (Torsten Bell)—often ideas that have been rejected by their predecessors are put before them.	retired			disabled people						poor/low-income			economic	pro-group	endorse	intersectional			270178558
commons_2025_30142:004	Robin	96866367	2026-06-02T18:05:53.840583Z	2026-06-02T18:05:53.840593Z	81.639	House of Commons	2025	2025-03-19	My view, having had that put on a list of options when I was Chief Secretary, was that there was no way it would be right to do so.	I knew, for example, that 71% of pensioners with a disability would lose that valued and completely necessary extra funding—there was not a rationing mechanism that was efficient for the poorest pensioners.	I expected to be held to account, which was why I did not do it.	I was therefore somewhat surprised when, 25 days into a Labour Government, they reversed the policy that they had challenged me about several months before. Those of us who have been in government know that when new Ministers come to power—perhaps as innocent and heartfelt as the hon Member for Swansea West (Torsten Bell)—often ideas that have been rejected by their predecessors are put before them.	retired			disabled people									economic	pro-group	endorse				270178558
commons_2025_30142:004	team	96833328	2026-06-02T09:28:08.225776Z	2026-06-02T09:28:08.225791Z	121.162	House of Commons	2025	2025-03-19	My view, having had that put on a list of options when I was Chief Secretary, was that there was no way it would be right to do so.	I knew, for example, that 71% of pensioners with a disability would lose that valued and completely necessary extra funding—there was not a rationing mechanism that was efficient for the poorest pensioners.	I expected to be held to account, which was why I did not do it.	I was therefore somewhat surprised when, 25 days into a Labour Government, they reversed the policy that they had challenged me about several months before. Those of us who have been in government know that when new Ministers come to power—perhaps as innocent and heartfelt as the hon Member for Swansea West (Torsten Bell)—often ideas that have been rejected by their predecessors are put before them.	retired			disabled people						poor/low-income			economic	pro-group	endorse	intersectional		We should use the intersectional category for every intersection (not limited to those categories which are not part of the schema).	270178558
commons_2025_80079:019	Raven	97308732	2026-06-11T10:04:43.333487Z	2026-06-11T10:04:43.333496Z	270.86	House of Commons	2025	2025-10-20	That is who they are.	Let me talk about our Government’s dispersal strategy, because dispersal accommodation is more cost-effective, and I hope that we can all agree on the central premise that dispersal accommodation is also more appropriate for asylum-seeking families and children.	The hon Gentleman does know my constituency quite well—I would not say very well, if we are honest about the short time he spent there—and he makes an interesting point.	This is the second time that we have interacted on this issue and that he has eulogised the previous Labour Government, and I obviously welcome that once more. I also welcome his advocacy for free and safe routes, which I hope are now Reform policy—I look forward to that.			families			refugees						non-RISS	economic	mixed	endorse			unclear if dispersal accommodation is pro or anti group, since it is a no choice accomodation for refugees, which is better than no provided home or some container village with fences, but worse than actual freedom of choice or other housing options	270178559
commons_2025_80079:019	Crane	96981849	2026-06-04T12:51:40.808502Z	2026-06-04T12:51:40.808512Z	285.421	House of Commons	2025	2025-10-20	That is who they are.	Let me talk about our Government’s dispersal strategy, because dispersal accommodation is more cost-effective, and I hope that we can all agree on the central premise that dispersal accommodation is also more appropriate for asylum-seeking families and children.	The hon Gentleman does know my constituency quite well—I would not say very well, if we are honest about the short time he spent there—and he makes an interesting point.	This is the second time that we have interacted on this issue and that he has eulogised the previous Labour Government, and I obviously welcome that once more. I also welcome his advocacy for free and safe routes, which I hope are now Reform policy—I look forward to that.						refugees							economic	pro-group	endorse				270178559
commons_2025_80079:019	Robin	96866163	2026-06-02T17:59:46.937703Z	2026-06-02T17:59:46.937714Z	55.469	House of Commons	2025	2025-10-20	That is who they are.	Let me talk about our Government’s dispersal strategy, because dispersal accommodation is more cost-effective, and I hope that we can all agree on the central premise that dispersal accommodation is also more appropriate for asylum-seeking families and children.	The hon Gentleman does know my constituency quite well—I would not say very well, if we are honest about the short time he spent there—and he makes an interesting point.	This is the second time that we have interacted on this issue and that he has eulogised the previous Labour Government, and I obviously welcome that once more. I also welcome his advocacy for free and safe routes, which I hope are now Reform policy—I look forward to that.			families			refugees							economic	pro-group	endorse				270178559
commons_2025_80079:019	team	96833775	2026-06-02T09:33:43.271806Z	2026-06-02T09:33:43.271821Z	330.731	House of Commons	2025	2025-10-20	That is who they are.	Let me talk about our Government’s dispersal strategy, because dispersal accommodation is more cost-effective, and I hope that we can all agree on the central premise that dispersal accommodation is also more appropriate for asylum-seeking families and children.	The hon Gentleman does know my constituency quite well—I would not say very well, if we are honest about the short time he spent there—and he makes an interesting point.	This is the second time that we have interacted on this issue and that he has eulogised the previous Labour Government, and I obviously welcome that once more. I also welcome his advocacy for free and safe routes, which I hope are now Reform policy—I look forward to that.	children		families			refugees							both	mixed	unclear	intersectional		undecided about polarity and stance	270178559
lords_2025_30409:003	Raven	97197518	2026-06-09T11:48:09.615034Z	2026-06-09T11:48:09.615045Z	531.531	House of Lords	2025	2025-11-10	Can she tell us a little bit more about why the Government have made the proposals they have—why creative arts and not computing or technology?	For many young people, particularly lower-achieving pupils, there will be less choice under the Government’s proposals.	I am not sure that pushing a large number of unwilling boys into drama is quite what we have in mind.	Any further enlightenment as to why the Government have made the recommendations they have made would be very welcome. Nobody is going to be pushed into drama who does not want to do it.	young adults								in education				both	pro-group	endorse				270178560
lords_2025_30409:003	Crane	96985658	2026-06-04T13:52:25.426832Z	2026-06-04T13:52:25.426846Z	900.889	House of Lords	2025	2025-11-10	Can she tell us a little bit more about why the Government have made the proposals they have—why creative arts and not computing or technology?	For many young people, particularly lower-achieving pupils, there will be less choice under the Government’s proposals.	I am not sure that pushing a large number of unwilling boys into drama is quite what we have in mind.	Any further enlightenment as to why the Government have made the recommendations they have made would be very welcome. Nobody is going to be pushed into drama who does not want to do it.	school age								in education				both	pro-group	endorse			What are the governments proposals? My interpretation would be that it is about economic cuts but it doesn't get really clear in the text. 	270178560
lords_2025_30409:003	Robin	96866058	2026-06-02T17:57:48.121523Z	2026-06-02T17:57:48.121536Z	82.509	House of Lords	2025	2025-11-10	Can she tell us a little bit more about why the Government have made the proposals they have—why creative arts and not computing or technology?	For many young people, particularly lower-achieving pupils, there will be less choice under the Government’s proposals.	I am not sure that pushing a large number of unwilling boys into drama is quite what we have in mind.	Any further enlightenment as to why the Government have made the recommendations they have made would be very welcome. Nobody is going to be pushed into drama who does not want to do it.	school age	men							in education			non-RISS	cultural	mixed	reject				270178560
lords_2025_30409:003	team	96833925	2026-06-02T09:35:34.757659Z	2026-06-02T09:36:36.963450Z	60.406	House of Lords	2025	2025-11-10	Can she tell us a little bit more about why the Government have made the proposals they have—why creative arts and not computing or technology?	For many young people, particularly lower-achieving pupils, there will be less choice under the Government’s proposals.	I am not sure that pushing a large number of unwilling boys into drama is quite what we have in mind.	Any further enlightenment as to why the Government have made the recommendations they have made would be very welcome. Nobody is going to be pushed into drama who does not want to do it.	young adults								in education				cultural	pro-group	endorse	intersectional		what about low educated? Only uneducated possible.	270178560
commons_2025_29424:026	Crane	96981630	2026-06-04T12:46:53.581821Z	2026-06-04T12:46:53.581832Z	559.025	House of Commons	2025	2025-03-18	I genuinely want the right hon Lady to succeed, and I welcome her commitment today to increasing the number of reassessments and to having more of them face to face and recorded.	I welcome the investment in employment support for disabled people.	I welcome, of course, her reannouncing a host of things that we were doing in government.	Scrapping the work capability assessment and creating a single assessment is already Government policy that is due to come in in 2026-27. Her big idea seems to be to delay that until 2028.				disabled people									economic	pro-group	endorse			"Is ""investment"" to be understood as ""economic investment"" or ""effort investment"" which is not necessarily economic?"	270178561
