sent_id	annotator	annotation_id	created_at	updated_at	lead_time	dataset	year	date	left_context	text	right_context	further_context	age	gender_sexuality	family	disability	ethnicity	migration	citizenship	religion	geography	education	income	occupation	other_groups	frame_flags	polarity_flags	stance_flags	focus_flags	group_appeal_detection	scheme_feedback	id
commons_2025_67806:007	Zebra	97730248	2026-06-19T15:26:02.033934Z	2026-06-19T15:26:02.033945Z	58.053	House of Commons	2025	2025-07-15	There is appetite—quite frankly, thirst—for the Government to look at this.	Growth in the economy is vital, and we are offering a solution to try to grow the economy and support local communities.	I hope the Minister asks his officials in the Treasury to redouble their efforts to work with the industry, improve EPR, and ensure that we have a thriving hospitality sector.	I do have some sympathy for the Minister, who was wheeled out to outline the winter fuel allowance U-turn and now again to try to defend taxing pubs more than we should. He talks about the financial impact, but when he goes back to a pub in Swansea, I hope he considers the benefits of a review.																		no group mentioned		271927621
commons_2025_67806:007	Zebra	97730143	2026-06-19T15:24:22.624649Z	2026-06-19T15:24:22.624668Z	62.995	House of Commons	2025	2025-07-15	There is appetite—quite frankly, thirst—for the Government to look at this.	Growth in the economy is vital, and we are offering a solution to try to grow the economy and support local communities.	I hope the Minister asks his officials in the Treasury to redouble their efforts to work with the industry, improve EPR, and ensure that we have a thriving hospitality sector.	I do have some sympathy for the Minister, who was wheeled out to outline the winter fuel allowance U-turn and now again to try to defend taxing pubs more than we should. He talks about the financial impact, but when he goes back to a pub in Swansea, I hope he considers the benefits of a review.													non-RISS							271927621
lords_2026_09285:063	Raven	97788318	2026-06-21T20:06:27.829227Z	2026-06-21T20:06:27.829237Z	18.759	House of Lords	2026	2026-03-06	They show that giving women access to power, whether economic, political, educational or cultural, enlarges the common good.	When women could own and manage property, they built networks that held communities together.	When they could train as doctors and nurses, they transformed public health.	When they could vote, stand for Parliament and sit in this House, they broadened the range of voices shaping our laws. The story of these Welsh women is, in truth, a story about the benefits of equality.		women												cultural	pro-group	endorse				271927622
lords_2026_09285:063	Robin	97785237	2026-06-21T16:39:21.070127Z	2026-06-21T16:39:21.070149Z	16.972	House of Lords	2026	2026-03-06	They show that giving women access to power, whether economic, political, educational or cultural, enlarges the common good.	When women could own and manage property, they built networks that held communities together.	When they could train as doctors and nurses, they transformed public health.	When they could vote, stand for Parliament and sit in this House, they broadened the range of voices shaping our laws. The story of these Welsh women is, in truth, a story about the benefits of equality.		women												both	pro-group	endorse				271927622
lords_2026_09285:063	Zebra	97730293	2026-06-19T15:26:38.755931Z	2026-06-19T15:26:38.755946Z	34.792	House of Lords	2026	2026-03-06	They show that giving women access to power, whether economic, political, educational or cultural, enlarges the common good.	When women could own and manage property, they built networks that held communities together.	When they could train as doctors and nurses, they transformed public health.	When they could vote, stand for Parliament and sit in this House, they broadened the range of voices shaping our laws. The story of these Welsh women is, in truth, a story about the benefits of equality.		women												both	pro-group	endorse				271927622
lords_2025_11349:029	Raven	97788324	2026-06-21T20:07:17.088552Z	2026-06-21T20:07:17.088568Z	45.625	House of Lords	2025	2025-04-02	I am pro-cycling—pro-cycling for all those who can.	But I am no more pro-cycling than I am pro-pedestrian, pro-bus passenger or pro-parent with pushchair—in short, I am pro-inclusion.	If we have a continuation of these so-called floating bus stops, we will have a continuation of a lack of public transport in this country.	We will have transport for some of the people some of the time. Much more concerningly, we will have transport for some of the public none of the time.													non-RISS	cultural	pro-group	endorse				271927623
lords_2025_11349:029	Robin	97785295	2026-06-21T16:45:36.096584Z	2026-06-21T16:45:36.096597Z	9.986	House of Lords	2025	2025-04-02	I am pro-cycling—pro-cycling for all those who can.	But I am no more pro-cycling than I am pro-pedestrian, pro-bus passenger or pro-parent with pushchair—in short, I am pro-inclusion.	If we have a continuation of these so-called floating bus stops, we will have a continuation of a lack of public transport in this country.	We will have transport for some of the people some of the time. Much more concerningly, we will have transport for some of the public none of the time.																		no group appealed		271927623
lords_2025_11349:029	Zebra	97730324	2026-06-19T15:27:08.323478Z	2026-06-19T15:27:08.323490Z	27.085	House of Lords	2025	2025-04-02	I am pro-cycling—pro-cycling for all those who can.	But I am no more pro-cycling than I am pro-pedestrian, pro-bus passenger or pro-parent with pushchair—in short, I am pro-inclusion.	If we have a continuation of these so-called floating bus stops, we will have a continuation of a lack of public transport in this country.	We will have transport for some of the people some of the time. Much more concerningly, we will have transport for some of the public none of the time.													non-RISS				multiple group appeals			271927623
lords_2025_32462:028	Raven	97788331	2026-06-21T20:09:19.441885Z	2026-06-21T20:09:19.441899Z	120.039	House of Lords	2025	2025-11-24	We know that around 550 of our most energy-intensive businesses will save up to £420 million a year on their electricity bills from next April thanks to this one change.	To that end, our new British industrial competitiveness scheme, announced for consultation today, will reduce electricity costs for more than 7,000 eligible manufacturing businesses.	We want to save them up to £40 per megawatt hour, or up to 25%, from April 2027; that will cover the foundational and frontier areas, as defined in the industrial strategy.	This will be subject to further consultation, as set out in the papers today. On the point about engaging and working with the devolved Governments, the Scottish Government have been heavily involved in the ExxonMobil discussions, with meetings at the highest level.																		no group mentioned		271927624
lords_2025_32462:028	Robin	97785590	2026-06-21T17:25:29.975488Z	2026-06-21T17:25:29.975513Z	10.63	House of Lords	2025	2025-11-24	We know that around 550 of our most energy-intensive businesses will save up to £420 million a year on their electricity bills from next April thanks to this one change.	To that end, our new British industrial competitiveness scheme, announced for consultation today, will reduce electricity costs for more than 7,000 eligible manufacturing businesses.	We want to save them up to £40 per megawatt hour, or up to 25%, from April 2027; that will cover the foundational and frontier areas, as defined in the industrial strategy.	This will be subject to further consultation, as set out in the papers today. On the point about engaging and working with the devolved Governments, the Scottish Government have been heavily involved in the ExxonMobil discussions, with meetings at the highest level.												small business owners		economic	pro-group	endorse				271927624
lords_2025_32462:028	Zebra	97730360	2026-06-19T15:27:53.879435Z	2026-06-19T15:27:53.879447Z	35.122	House of Lords	2025	2025-11-24	We know that around 550 of our most energy-intensive businesses will save up to £420 million a year on their electricity bills from next April thanks to this one change.	To that end, our new British industrial competitiveness scheme, announced for consultation today, will reduce electricity costs for more than 7,000 eligible manufacturing businesses.	We want to save them up to £40 per megawatt hour, or up to 25%, from April 2027; that will cover the foundational and frontier areas, as defined in the industrial strategy.	This will be subject to further consultation, as set out in the papers today. On the point about engaging and working with the devolved Governments, the Scottish Government have been heavily involved in the ExxonMobil discussions, with meetings at the highest level.												large employers & self-employed professionals		economic	pro-group	endorse				271927624
lords_1980_03838:003	Raven	97788346	2026-06-21T20:11:06.124196Z	2026-06-21T20:11:06.124212Z	101.4	House of Lords	1980	1980-03-03	In point of fact it is not.	Later on I shall speak about representations being made to the Director about possible investigations that he might make on behalf of consumers.	I shall deal with that point later.	It has nothing whatever to do with the point, with which I agree, made by the noble Baroness, Lady Seear, and the noble Lord, Lord Airedale.																		no group appealed		271927625
lords_1980_03838:003	Robin	97785571	2026-06-21T17:23:56.633283Z	2026-06-21T17:23:56.633300Z	119.049	House of Lords	1980	1980-03-03	In point of fact it is not.	Later on I shall speak about representations being made to the Director about possible investigations that he might make on behalf of consumers.	I shall deal with that point later.	It has nothing whatever to do with the point, with which I agree, made by the noble Baroness, Lady Seear, and the noble Lord, Lord Airedale.																		no group appealed		271927625
lords_1980_03838:003	Zebra	97730376	2026-06-19T15:28:09.488041Z	2026-06-19T15:28:09.488053Z	12.911	House of Lords	1980	1980-03-03	In point of fact it is not.	Later on I shall speak about representations being made to the Director about possible investigations that he might make on behalf of consumers.	I shall deal with that point later.	It has nothing whatever to do with the point, with which I agree, made by the noble Baroness, Lady Seear, and the noble Lord, Lord Airedale.													non-RISS							271927625
commons_2025_55208:018	Raven	97788350	2026-06-21T20:11:37.660926Z	2026-06-21T20:11:37.660937Z	28.023	House of Commons	2025	2025-06-10	The profit that criminals are making from that exploitation makes it even more sickening.	For too long, women and vulnerable people have been trapped in sexual exploitation under the guise of prostitution.	The daily abuse that they suffer is truly horrific, and my hon Friend spoke to that.	Any individual who wants to leave prostitution, or who has been sexually exploited, must be given the opportunities to find routes out and to recover. Let us be clear about the scale of this problem; the nature of it makes it difficult to accurately estimate the numbers, but it is something that we have looked at.		women												economic	pro-group	endorse				271927626
commons_2025_55208:018	Robin	97785547	2026-06-21T17:21:12.903740Z	2026-06-21T17:21:12.903755Z	13.888	House of Commons	2025	2025-06-10	The profit that criminals are making from that exploitation makes it even more sickening.	For too long, women and vulnerable people have been trapped in sexual exploitation under the guise of prostitution.	The daily abuse that they suffer is truly horrific, and my hon Friend spoke to that.	Any individual who wants to leave prostitution, or who has been sexually exploited, must be given the opportunities to find routes out and to recover. Let us be clear about the scale of this problem; the nature of it makes it difficult to accurately estimate the numbers, but it is something that we have looked at.		women												cultural	pro-group	endorse				271927626
commons_2025_55208:018	Zebra	97730407	2026-06-19T15:28:49.117369Z	2026-06-19T15:28:49.117384Z	37.458	House of Commons	2025	2025-06-10	The profit that criminals are making from that exploitation makes it even more sickening.	For too long, women and vulnerable people have been trapped in sexual exploitation under the guise of prostitution.	The daily abuse that they suffer is truly horrific, and my hon Friend spoke to that.	Any individual who wants to leave prostitution, or who has been sexually exploited, must be given the opportunities to find routes out and to recover. Let us be clear about the scale of this problem; the nature of it makes it difficult to accurately estimate the numbers, but it is something that we have looked at.		women												cultural	pro-group	endorse				271927626
commons_2025_26879:038	Raven	97788359	2026-06-21T20:12:25.588213Z	2026-06-21T20:12:25.588228Z	23.994	House of Commons	2025	2025-03-12	This two-tier system must end.	Every single worker deserves dignity and respect in the workplace, and by strengthening the Bill with these amendments, we would be taking a step forward towards rebuilding the power of the working class.	I urge Members across the House to stand on the right side of history and with the workers who keep this country running.	---											working class			economic	pro-group	endorse				271927627
commons_2025_26879:038	Robin	97785329	2026-06-21T16:49:56.303297Z	2026-06-21T16:49:56.303309Z	131.982	House of Commons	2025	2025-03-12	This two-tier system must end.	Every single worker deserves dignity and respect in the workplace, and by strengthening the Bill with these amendments, we would be taking a step forward towards rebuilding the power of the working class.	I urge Members across the House to stand on the right side of history and with the workers who keep this country running.	---											working class			both	pro-group	endorse				271927627
commons_2025_26879:038	Zebra	97730426	2026-06-19T15:29:17.183564Z	2026-06-19T15:29:17.183577Z	25.955	House of Commons	2025	2025-03-12	This two-tier system must end.	Every single worker deserves dignity and respect in the workplace, and by strengthening the Bill with these amendments, we would be taking a step forward towards rebuilding the power of the working class.	I urge Members across the House to stand on the right side of history and with the workers who keep this country running.	---											working class			cultural	pro-group	endorse				271927627
commons_1980_34120:042	Raven	97788367	2026-06-21T20:13:25.673403Z	2026-06-21T20:13:25.673413Z	45.176	House of Commons	1980	1980-07-04	Here, there is a direct overlap with other Departments, and it is important that the House should understand that.	To return to clause 1, I repeat that the Government cannot accept that a duty should be placed on every education authority to establish a joint committee with the function of co-ordinating the provision of services.	Education authorities are already obliged by statute to establish an education committee and to consider its reports before acting in the exercise of their educational functions.	The joint committee envisaged by the Bill could not fulfil its function of coordinating services without encroaching on the prerogative of the education committee. I may add that voluntary bodies are independent organisations, and usually attach great importance to their independence.																		no group mentioned		271927628
commons_1980_34120:042	Robin	97785308	2026-06-21T16:46:52.049644Z	2026-06-21T16:46:52.049656Z	16.886	House of Commons	1980	1980-07-04	Here, there is a direct overlap with other Departments, and it is important that the House should understand that.	To return to clause 1, I repeat that the Government cannot accept that a duty should be placed on every education authority to establish a joint committee with the function of co-ordinating the provision of services.	Education authorities are already obliged by statute to establish an education committee and to consider its reports before acting in the exercise of their educational functions.	The joint committee envisaged by the Bill could not fulfil its function of coordinating services without encroaching on the prerogative of the education committee. I may add that voluntary bodies are independent organisations, and usually attach great importance to their independence.																		no group mentioned		271927628
commons_1980_34120:042	Zebra	97730450	2026-06-19T15:29:42.359499Z	2026-06-19T15:29:42.359511Z	23.009	House of Commons	1980	1980-07-04	Here, there is a direct overlap with other Departments, and it is important that the House should understand that.	To return to clause 1, I repeat that the Government cannot accept that a duty should be placed on every education authority to establish a joint committee with the function of co-ordinating the provision of services.	Education authorities are already obliged by statute to establish an education committee and to consider its reports before acting in the exercise of their educational functions.	The joint committee envisaged by the Bill could not fulfil its function of coordinating services without encroaching on the prerogative of the education committee. I may add that voluntary bodies are independent organisations, and usually attach great importance to their independence.																		no group mentioned		271927628
commons_2026_24653:006	Raven	97788370	2026-06-21T20:13:38.263931Z	2026-06-21T20:13:38.263946Z	10.344	House of Commons	2026	2026-03-18	Q	We will now hear oral evidence online from the Electoral Management Board of the Democracy and Boundary Commission Wales, the Electoral Management Board for Scotland and the Scottish Assessors Association.	Once again, we must stick to the timings in the programme motion that the Committee has agreed.	We have until 11.25 am for this session. Will the witnesses introduce themselves for the record?																		no group mentioned		271927629
commons_2026_24653:006	Robin	97785573	2026-06-21T17:24:08.383883Z	2026-06-21T17:24:08.383895Z	9.909	House of Commons	2026	2026-03-18	Q	We will now hear oral evidence online from the Electoral Management Board of the Democracy and Boundary Commission Wales, the Electoral Management Board for Scotland and the Scottish Assessors Association.	Once again, we must stick to the timings in the programme motion that the Committee has agreed.	We have until 11.25 am for this session. Will the witnesses introduce themselves for the record?																		no group mentioned		271927629
commons_2026_24653:006	Zebra	97730461	2026-06-19T15:29:55.319599Z	2026-06-19T15:29:55.319613Z	10.824	House of Commons	2026	2026-03-18	Q	We will now hear oral evidence online from the Electoral Management Board of the Democracy and Boundary Commission Wales, the Electoral Management Board for Scotland and the Scottish Assessors Association.	Once again, we must stick to the timings in the programme motion that the Committee has agreed.	We have until 11.25 am for this session. Will the witnesses introduce themselves for the record?																		no group mentioned		271927629
lords_2026_01954:028	Raven	97788373	2026-06-21T20:13:48.967719Z	2026-06-21T20:13:48.967732Z	8.401	House of Lords	2026	2026-01-16	I apologise for not declaring my interests at the beginning: I am a professor of politics and international relations at St Mary’s University in Twickenham, and I am helping to open a new medical school there.	I am also teaching a module to MBA students on healthcare policy and strategy.	I also have an academic link to the University of Buckingham, although not to the medical school there, but I just want to make sure that I have covered all bases.	As an academic, I was looking at some of the papers around this. A 2024 paper by Danielson, Prime and Larter found that the cancers that are most common in teenagers and young adults are different from the cancers that are common in children and older adults.																		no group appealed		271927630
lords_2026_01954:028	Robin	97785228	2026-06-21T16:38:24.588156Z	2026-06-21T16:38:24.588168Z	9.052	House of Lords	2026	2026-01-16	I apologise for not declaring my interests at the beginning: I am a professor of politics and international relations at St Mary’s University in Twickenham, and I am helping to open a new medical school there.	I am also teaching a module to MBA students on healthcare policy and strategy.	I also have an academic link to the University of Buckingham, although not to the medical school there, but I just want to make sure that I have covered all bases.	As an academic, I was looking at some of the papers around this. A 2024 paper by Danielson, Prime and Larter found that the cancers that are most common in teenagers and young adults are different from the cancers that are common in children and older adults.																		no group mentioned		271927630
lords_2026_01954:028	Zebra	97730467	2026-06-19T15:30:04.581217Z	2026-06-19T15:30:04.581227Z	6.553	House of Lords	2026	2026-01-16	I apologise for not declaring my interests at the beginning: I am a professor of politics and international relations at St Mary’s University in Twickenham, and I am helping to open a new medical school there.	I am also teaching a module to MBA students on healthcare policy and strategy.	I also have an academic link to the University of Buckingham, although not to the medical school there, but I just want to make sure that I have covered all bases.	As an academic, I was looking at some of the papers around this. A 2024 paper by Danielson, Prime and Larter found that the cancers that are most common in teenagers and young adults are different from the cancers that are common in children and older adults.																		no group mentioned		271927630
commons_2025_45768:004	Raven	97788407	2026-06-21T20:15:55.310013Z	2026-06-21T20:15:55.310024Z	124.131	House of Commons	2025	2025-05-14	The glass industry says that it does not support the policy and that glass is more recyclable than other products.	Let it tell that to my constituents, who see glass bottles in black sack fly-tips in parks, or dropped in little piles on streets where people have been street drinking, every day.	In fact, just 43% of glass is recycled back into bottles.	The glass industry also says that glass is being treated unfairly compared with plastic and cans, but plastic and cans will be included in the deposit return scheme, as we have already heard. Glass had the opportunity to be part of the scheme and the industry lobbied hard not be included.																		no group appealed		271927631
commons_2025_45768:004	Robin	97785602	2026-06-21T17:26:23.127446Z	2026-06-21T17:26:23.127458Z	20.426	House of Commons	2025	2025-05-14	The glass industry says that it does not support the policy and that glass is more recyclable than other products.	Let it tell that to my constituents, who see glass bottles in black sack fly-tips in parks, or dropped in little piles on streets where people have been street drinking, every day.	In fact, just 43% of glass is recycled back into bottles.	The glass industry also says that glass is being treated unfairly compared with plastic and cans, but plastic and cans will be included in the deposit return scheme, as we have already heard. Glass had the opportunity to be part of the scheme and the industry lobbied hard not be included.																		no group appealed		271927631
commons_2025_45768:004	Zebra	97730497	2026-06-19T15:30:33.313314Z	2026-06-19T15:30:52.109572Z	31.195	House of Commons	2025	2025-05-14	The glass industry says that it does not support the policy and that glass is more recyclable than other products.	Let it tell that to my constituents, who see glass bottles in black sack fly-tips in parks, or dropped in little piles on streets where people have been street drinking, every day.	In fact, just 43% of glass is recycled back into bottles.	The glass industry also says that glass is being treated unfairly compared with plastic and cans, but plastic and cans will be included in the deposit return scheme, as we have already heard. Glass had the opportunity to be part of the scheme and the industry lobbied hard not be included.																		no group mentioned		271927631
lords_1980_03058:037	Raven	97788412	2026-06-21T20:17:43.853032Z	2026-06-21T20:17:43.853044Z	105.776	House of Lords	1980	1980-02-25	An example of this is transport and meals, with less money to exercise that choice.	And local authorities today have some agonising decisions to make: whether to cut services like meals and transport; whether to increase charges to parents; or whether to increase rates to ratepayers.	Even those authorities which are economising as much as they can are still having to increase rates owing to a change in the rate support grant which the Government are allowing to local authorities.	What is in fact happening is that the burden for a great deal of this expenditure is being transferred from taxes to rates. We have had a cut in income tax which only the wealthy have noticed.																		no group appealed		271927632
lords_1980_03058:037	Robin	97785227	2026-06-21T16:38:13.316099Z	2026-06-21T16:38:13.316112Z	37.598	House of Lords	1980	1980-02-25	An example of this is transport and meals, with less money to exercise that choice.	And local authorities today have some agonising decisions to make: whether to cut services like meals and transport; whether to increase charges to parents; or whether to increase rates to ratepayers.	Even those authorities which are economising as much as they can are still having to increase rates owing to a change in the rate support grant which the Government are allowing to local authorities.	What is in fact happening is that the burden for a great deal of this expenditure is being transferred from taxes to rates. We have had a cut in income tax which only the wealthy have noticed.																		no group appealed		271927632
lords_1980_03058:037	Zebra	97730573	2026-06-19T15:31:57.175823Z	2026-06-19T15:31:57.175835Z	59.319	House of Lords	1980	1980-02-25	An example of this is transport and meals, with less money to exercise that choice.	And local authorities today have some agonising decisions to make: whether to cut services like meals and transport; whether to increase charges to parents; or whether to increase rates to ratepayers.	Even those authorities which are economising as much as they can are still having to increase rates owing to a change in the rate support grant which the Government are allowing to local authorities.	What is in fact happening is that the burden for a great deal of this expenditure is being transferred from taxes to rates. We have had a cut in income tax which only the wealthy have noticed.			parents											economic	pro-group	endorse	multiple group appeals			271927632
commons_1980_31162:002	Raven	97788417	2026-06-21T20:18:34.293120Z	2026-06-21T20:18:34.293138Z	48.006	House of Commons	1980	1980-06-24	Why is it necessary for the chairman of the CRE to seek a meeting with the Secretary of State?	Why have the Government not taken the initiative to deal with the problem of unemployment in the black community, when they know that between May of last year and May of this year unemployment among the ethnic minority community increased by 28 per cent.—about double the figure for the rest of the population?	---	---					ethnic minority									economic	pro-group	endorse				271927633
commons_1980_31162:002	Robin	97785540	2026-06-21T17:20:35.918473Z	2026-06-21T17:20:35.918484Z	9.455	House of Commons	1980	1980-06-24	Why is it necessary for the chairman of the CRE to seek a meeting with the Secretary of State?	Why have the Government not taken the initiative to deal with the problem of unemployment in the black community, when they know that between May of last year and May of this year unemployment among the ethnic minority community increased by 28 per cent.—about double the figure for the rest of the population?	---	---																		no group appealed		271927633
commons_1980_31162:002	Zebra	97730618	2026-06-19T15:32:41.326586Z	2026-06-19T15:32:41.326598Z	42.109	House of Commons	1980	1980-06-24	Why is it necessary for the chairman of the CRE to seek a meeting with the Secretary of State?	Why have the Government not taken the initiative to deal with the problem of unemployment in the black community, when they know that between May of last year and May of this year unemployment among the ethnic minority community increased by 28 per cent.—about double the figure for the rest of the population?	---	---					ethnic minority						unemployed			economic	pro-group	endorse				271927633
commons_2025_82352:001	Raven	97788423	2026-06-21T20:18:56.620053Z	2026-06-21T20:18:56.620066Z	19.832	House of Commons	2025	2025-10-23	---	My remarks will be influenced by my membership of the Health and Social Care Committee, and by the fact that I am the vice-chair of the all-party parliamentary group on black health.	Also, like my hon Friend the Member for Leyton and Wanstead (Mr Bailey), I have the pleasure of being a trade envoy: for Morocco and francophone west Africa.	We share a great interest in that continent. I will focus my remarks on health.																		no group appealed		271927634
commons_2025_82352:001	Robin	97785588	2026-06-21T17:25:17.617155Z	2026-06-21T17:25:17.617167Z	11.469	House of Commons	2025	2025-10-23	---	My remarks will be influenced by my membership of the Health and Social Care Committee, and by the fact that I am the vice-chair of the all-party parliamentary group on black health.	Also, like my hon Friend the Member for Leyton and Wanstead (Mr Bailey), I have the pleasure of being a trade envoy: for Morocco and francophone west Africa.	We share a great interest in that continent. I will focus my remarks on health.																		no group appealed		271927634
commons_2025_82352:001	Zebra	97730633	2026-06-19T15:32:52.717424Z	2026-06-19T15:32:52.717437Z	8.78	House of Commons	2025	2025-10-23	---	My remarks will be influenced by my membership of the Health and Social Care Committee, and by the fact that I am the vice-chair of the all-party parliamentary group on black health.	Also, like my hon Friend the Member for Leyton and Wanstead (Mr Bailey), I have the pleasure of being a trade envoy: for Morocco and francophone west Africa.	We share a great interest in that continent. I will focus my remarks on health.																		no group mentioned		271927634
commons_2025_25996:011	team	97857396	2026-06-22T15:24:57.759249Z	2026-06-22T15:24:57.759260Z	68.692	House of Commons	2025	2025-03-11	On explaining possible side effects and complications, under the Bill as it stands none of the declarations that are signed by the doctors or the person requesting assistance confirm in writing that the criterion has been met for proper communication, so that is one concern.	My more substantial concern—I will finish with this—is that at the moment the doctors have to explain the complications, even though we do not know what the drugs are going to be yet, but they cannot discuss or decide with the patient what they would do in the event of complications.	We know that the doctor must be present at the end or in the next room, but can they halt the process if complications arise—if the patient wakes up or is exhibiting signs of distress?	That would be against the last known wishes of the patient who had said that they wanted to go ahead with the death. Should the doctor expedite the death knowing that that is what the patient theoretically wanted?																		no group appealed		271927635
commons_2025_25996:011	Robin	97785627	2026-06-21T17:29:03.324610Z	2026-06-21T17:29:03.324627Z	30.511	House of Commons	2025	2025-03-11	On explaining possible side effects and complications, under the Bill as it stands none of the declarations that are signed by the doctors or the person requesting assistance confirm in writing that the criterion has been met for proper communication, so that is one concern.	My more substantial concern—I will finish with this—is that at the moment the doctors have to explain the complications, even though we do not know what the drugs are going to be yet, but they cannot discuss or decide with the patient what they would do in the event of complications.	We know that the doctor must be present at the end or in the next room, but can they halt the process if complications arise—if the patient wakes up or is exhibiting signs of distress?	That would be against the last known wishes of the patient who had said that they wanted to go ahead with the death. Should the doctor expedite the death knowing that that is what the patient theoretically wanted?				other health-related group										cultural	mixed	unclear				271927635
commons_2026_24682:016	team	97857448	2026-06-22T15:25:44.379655Z	2026-06-22T15:25:44.379666Z	44.987	House of Commons	2026	2026-03-18	In March this year, China approved a new law that codifies ethnic assimilation, in contravention of China’s own constitution and of international law.	It mandates that all children must be taught Putonghua before kindergarten and—interestingly—that they will therefore avoid all aspects of other religions as a matter of doctrine.	That brings me to two elements that I want to focus on.	First, as has been said well by hon Members in this debate, the Uyghurs are suffering a genocide. There is no question about it.																		no group appealed		271927636
commons_2026_24682:016	Raven	97788427	2026-06-21T20:20:14.405018Z	2026-06-21T20:20:14.405029Z	28.078	House of Commons	2026	2026-03-18	In March this year, China approved a new law that codifies ethnic assimilation, in contravention of China’s own constitution and of international law.	It mandates that all children must be taught Putonghua before kindergarten and—interestingly—that they will therefore avoid all aspects of other religions as a matter of doctrine.	That brings me to two elements that I want to focus on.	First, as has been said well by hon Members in this debate, the Uyghurs are suffering a genocide. There is no question about it.																		no group appealed		271927636
commons_2026_24682:016	Robin	97785628	2026-06-21T17:29:14.465935Z	2026-06-21T17:29:14.465946Z	9.214	House of Commons	2026	2026-03-18	In March this year, China approved a new law that codifies ethnic assimilation, in contravention of China’s own constitution and of international law.	It mandates that all children must be taught Putonghua before kindergarten and—interestingly—that they will therefore avoid all aspects of other religions as a matter of doctrine.	That brings me to two elements that I want to focus on.	First, as has been said well by hon Members in this debate, the Uyghurs are suffering a genocide. There is no question about it.																		no group appealed		271927636
commons_2025_19367:004	team	97857495	2026-06-22T15:26:58.370788Z	2026-06-22T15:26:58.370813Z	72.199	House of Commons	2025	2025-02-25	I will seek the Minister’s advice in due course.	I understand the legal advice to my hon Friend the Member for Spen Valley on this matter, and I understand that all the amendments have been tabled in good faith, but I am concerned about the loopholes that could remain.	We heard on Second Reading that assisted dying will not be available to disabled people, but let us imagine an individual who does not consider themselves to be disabled.	If they were diagnosed with cancer tomorrow, our current legislation states that they would be disabled from the point of diagnosis. They could live with that cancer and receive treatment for a considerable time, while continuing to have no other disability.																		no group appealed		271927637
commons_2025_19367:004	Raven	97788448	2026-06-21T20:22:42.620037Z	2026-06-21T20:22:42.620048Z	145.994	House of Commons	2025	2025-02-25	I will seek the Minister’s advice in due course.	I understand the legal advice to my hon Friend the Member for Spen Valley on this matter, and I understand that all the amendments have been tabled in good faith, but I am concerned about the loopholes that could remain.	We heard on Second Reading that assisted dying will not be available to disabled people, but let us imagine an individual who does not consider themselves to be disabled.	If they were diagnosed with cancer tomorrow, our current legislation states that they would be disabled from the point of diagnosis. They could live with that cancer and receive treatment for a considerable time, while continuing to have no other disability.																		no group mentioned		271927637
commons_2025_19367:004	Robin	97785630	2026-06-21T17:29:22.061529Z	2026-06-21T17:29:22.061548Z	5.834	House of Commons	2025	2025-02-25	I will seek the Minister’s advice in due course.	I understand the legal advice to my hon Friend the Member for Spen Valley on this matter, and I understand that all the amendments have been tabled in good faith, but I am concerned about the loopholes that could remain.	We heard on Second Reading that assisted dying will not be available to disabled people, but let us imagine an individual who does not consider themselves to be disabled.	If they were diagnosed with cancer tomorrow, our current legislation states that they would be disabled from the point of diagnosis. They could live with that cancer and receive treatment for a considerable time, while continuing to have no other disability.																		no group appealed		271927637
commons_2025_15949:011	team	97857521	2026-06-22T15:27:24.839461Z	2026-06-22T15:27:24.839472Z	24.786	House of Commons	2025	2025-02-10	I thank them for that and encourage them to continue to advocate positively for rural Britain.	I want to touch on three key areas that I have discussed with the NFU, the CLA and others: first, the feeling of many farmers about the planned policy changes; secondly, the statistics that underpin the debate; and thirdly, proposals put forward by petitioners, stakeholders and experts that it is important for the Minister to hear and respond to based on the Government’s current thinking.	I will aim to cover those topics on behalf of petitioners without being sensationalist.	After all, a lot of emotion and politics has been attached to this debate so far, and understandably so. Nonetheless, that has arguably been done at times to obscure the rational arguments that many farmers, MPs and organisations have been making, some of which accept that agricultural property relief is likely to change but advocate for more graduated approaches.																		no group appealed		271927638
commons_2025_15949:011	Robin	97788530	2026-06-21T20:33:32.269400Z	2026-06-21T20:33:32.269427Z	60.897	House of Commons	2025	2025-02-10	I thank them for that and encourage them to continue to advocate positively for rural Britain.	I want to touch on three key areas that I have discussed with the NFU, the CLA and others: first, the feeling of many farmers about the planned policy changes; secondly, the statistics that underpin the debate; and thirdly, proposals put forward by petitioners, stakeholders and experts that it is important for the Minister to hear and respond to based on the Government’s current thinking.	I will aim to cover those topics on behalf of petitioners without being sensationalist.	After all, a lot of emotion and politics has been attached to this debate so far, and understandably so. Nonetheless, that has arguably been done at times to obscure the rational arguments that many farmers, MPs and organisations have been making, some of which accept that agricultural property relief is likely to change but advocate for more graduated approaches.												small business owners		economic	pro-group	endorse				271927638
