sent_id	annotator	annotation_id	created_at	updated_at	lead_time	dataset	year	date	left_context	text	right_context	further_context	age	gender_sexuality	family	disability	ethnicity	migration	citizenship	religion	geography	education	income	occupation	other_groups	frame_flags	polarity_flags	stance_flags	focus_flags	group_appeal_detection	scheme_feedback	id
lords_2025_35865:015	Crane	98051321	2026-06-25T10:49:19.559138Z	2026-06-25T10:49:19.559148Z	135.062	House of Lords	2025	2025-12-18	I shall refer briefly to the contribution from my noble friend Lady Altmann, who gave us an informed and passionate plea to encourage pension providers to invest more of the money they have in UK assets.	I was quite persuaded by that, but saying to investors, “We’d like you to invest a percentage of your assets and you get to decide, with all your expertise, knowledge and experience, what you invest them in”, is very different from being asked to give the Minister permission to make a much more detailed investment decision on their behalf, with what, in effect, is other people’s money.	I think that is what we are being asked to do in the Bill.	I hope we will revisit the whole mandation issue and help to moderate it or even remove it from the Bill altogether. I would go out on a limb and say that I would trust the Minister to make investment decisions on my behalf, but that does not mean that I would trust future Ministers and future Governments to do so.													non-RISS							271927710
lords_2025_35865:015	Robin	97788783	2026-06-21T21:05:59.143017Z	2026-06-21T21:05:59.143027Z	10.746	House of Lords	2025	2025-12-18	I shall refer briefly to the contribution from my noble friend Lady Altmann, who gave us an informed and passionate plea to encourage pension providers to invest more of the money they have in UK assets.	I was quite persuaded by that, but saying to investors, “We’d like you to invest a percentage of your assets and you get to decide, with all your expertise, knowledge and experience, what you invest them in”, is very different from being asked to give the Minister permission to make a much more detailed investment decision on their behalf, with what, in effect, is other people’s money.	I think that is what we are being asked to do in the Bill.	I hope we will revisit the whole mandation issue and help to moderate it or even remove it from the Bill altogether. I would go out on a limb and say that I would trust the Minister to make investment decisions on my behalf, but that does not mean that I would trust future Ministers and future Governments to do so.																		no group appealed		271927710
commons_2025_87342:053	Zebra	98137764	2026-06-27T10:10:33.374989Z	2026-06-27T10:10:33.375003Z	47.637	House of Commons	2025	2025-11-11	Other parents of children with special educational needs have echoed this sentiment, telling me that their children need the supportive and structured environment of a sixth form at the school they know and are familiar with in order to continue their education.	However, this is not just an issue for SEND parents.	A teacher from my area told me that many students feel daunted by travelling to a big college and often give up on their ambitions because there is no local option.	That teacher said that a sixth form in Bolsover would be transformational: inspiring young people, raising aspirations and showing them that their community believes in their potential. Parents can see that the playing field is not level and that their children have an undeserved disadvantage because of where they live.			parents	disabled people										cultural	pro-group	endorse	intersectional			271927711
commons_2025_87342:053	Whale	98132525	2026-06-26T22:54:32.275364Z	2026-06-26T22:54:32.275378Z	45.463	House of Commons	2025	2025-11-11	Other parents of children with special educational needs have echoed this sentiment, telling me that their children need the supportive and structured environment of a sixth form at the school they know and are familiar with in order to continue their education.	However, this is not just an issue for SEND parents.	A teacher from my area told me that many students feel daunted by travelling to a big college and often give up on their ambitions because there is no local option.	That teacher said that a sixth form in Bolsover would be transformational: inspiring young people, raising aspirations and showing them that their community believes in their potential. Parents can see that the playing field is not level and that their children have an undeserved disadvantage because of where they live.			parents											cultural	mixed	unclear				271927711
commons_2025_87342:053	Robin	97788784	2026-06-21T21:06:12.269451Z	2026-06-21T21:06:12.269461Z	11.553	House of Commons	2025	2025-11-11	Other parents of children with special educational needs have echoed this sentiment, telling me that their children need the supportive and structured environment of a sixth form at the school they know and are familiar with in order to continue their education.	However, this is not just an issue for SEND parents.	A teacher from my area told me that many students feel daunted by travelling to a big college and often give up on their ambitions because there is no local option.	That teacher said that a sixth form in Bolsover would be transformational: inspiring young people, raising aspirations and showing them that their community believes in their potential. Parents can see that the playing field is not level and that their children have an undeserved disadvantage because of where they live.																		no group appealed		271927711
lords_2026_11487:005	Whale	98304048	2026-06-28T18:23:30.802729Z	2026-06-28T18:23:30.802741Z	95.072	House of Lords	2026	2026-03-23	However, the Secondary Legislation Scrutiny Committee noted in its report on this SI that of the more than 6,000 responses received from the public, “71% disagreed that it would support … local communities”.	The SLSC asked, given that local opposition—the overwhelming majority of those 6,000 responses not in favour—how the Government will ensure that the mayor has a “firm democratic mandate” and that local residents are able to “engage” with the system.	That seems to be fundamental for any devolution proposal—that it takes people with them.	Clearly, from the response to the consultation, that is not the case. I hope that the Minister has some responses to that committee’s report.													non-RISS	cultural	mixed	unclear				271927712
lords_2026_11487:005	Zebra	98138041	2026-06-27T10:30:10.134726Z	2026-06-27T10:30:10.134738Z	236.61	House of Lords	2026	2026-03-23	However, the Secondary Legislation Scrutiny Committee noted in its report on this SI that of the more than 6,000 responses received from the public, “71% disagreed that it would support … local communities”.	The SLSC asked, given that local opposition—the overwhelming majority of those 6,000 responses not in favour—how the Government will ensure that the mayor has a “firm democratic mandate” and that local residents are able to “engage” with the system.	That seems to be fundamental for any devolution proposal—that it takes people with them.	Clearly, from the response to the consultation, that is not the case. I hope that the Minister has some responses to that committee’s report.													non-RISS							271927712
lords_2026_11487:005	Robin	97788790	2026-06-21T21:06:52.868727Z	2026-06-21T21:06:52.868739Z	39.022	House of Lords	2026	2026-03-23	However, the Secondary Legislation Scrutiny Committee noted in its report on this SI that of the more than 6,000 responses received from the public, “71% disagreed that it would support … local communities”.	The SLSC asked, given that local opposition—the overwhelming majority of those 6,000 responses not in favour—how the Government will ensure that the mayor has a “firm democratic mandate” and that local residents are able to “engage” with the system.	That seems to be fundamental for any devolution proposal—that it takes people with them.	Clearly, from the response to the consultation, that is not the case. I hope that the Minister has some responses to that committee’s report.																		no group appealed		271927712
lords_2025_17341:012	Crane	98051582	2026-06-25T10:52:17.856918Z	2026-06-25T10:52:17.856930Z	16.257	House of Lords	2025	2025-06-11	We need a new design for that.	There happens to be an excellent sculptured memorial in Gladstone Park, London, by Fred Kormis, the German-Jewish sculptor.	It deserves a wider audience and could be moved to Victoria Tower Gardens, where it would fit admirably and would certainly be a lot better than the absolutely meaningless design by a discredited designer that we are given now.	The Jewish community remains divided on this matter. It is not the case that it is mostly in favour—far from it.																		no group mentioned		271927713
lords_2025_17341:012	Raven	97854435	2026-06-22T14:27:44.471091Z	2026-06-22T14:27:44.471102Z	9.155	House of Lords	2025	2025-06-11	We need a new design for that.	There happens to be an excellent sculptured memorial in Gladstone Park, London, by Fred Kormis, the German-Jewish sculptor.	It deserves a wider audience and could be moved to Victoria Tower Gardens, where it would fit admirably and would certainly be a lot better than the absolutely meaningless design by a discredited designer that we are given now.	The Jewish community remains divided on this matter. It is not the case that it is mostly in favour—far from it.																		no group mentioned		271927713
lords_2025_17341:012	Robin	97788791	2026-06-21T21:07:11.591555Z	2026-06-21T21:07:11.591569Z	17.086	House of Lords	2025	2025-06-11	We need a new design for that.	There happens to be an excellent sculptured memorial in Gladstone Park, London, by Fred Kormis, the German-Jewish sculptor.	It deserves a wider audience and could be moved to Victoria Tower Gardens, where it would fit admirably and would certainly be a lot better than the absolutely meaningless design by a discredited designer that we are given now.	The Jewish community remains divided on this matter. It is not the case that it is mostly in favour—far from it.																		no group appealed		271927713
commons_2025_27182:014	Zebra	98137950	2026-06-27T10:25:21.428938Z	2026-06-27T10:25:21.428949Z	212.823	House of Commons	2025	2025-03-12	According to Kashmir Media Service’s research section, between January 1989 and October 2023, more than 11,000 women were subjected to sexual violence.	They have suffered through a lifetime of humiliation, rape and domestic violence, causing them non-stop distress and lifelong trauma.	A form of repression being used against women in Indian-occupied Kashmir is enforced disappearances.	Women are by far the biggest victims of this conflict and are being forgotten and deserted by the international community. The fact that the UK Government, along with other United Nations member states, have not implemented resolution 47 means that those women are living in a society where they are unable to remarry and are forced to suffer in silence, with no hope of justice.													non-RISS						"I would say without the context of the previous sentence, the appealed group are ""victims of sexual violence"", not gendered in any way."	271927714
commons_2025_27182:014	Crane	98051623	2026-06-25T10:52:38.323582Z	2026-06-25T10:52:38.323596Z	18.572	House of Commons	2025	2025-03-12	According to Kashmir Media Service’s research section, between January 1989 and October 2023, more than 11,000 women were subjected to sexual violence.	They have suffered through a lifetime of humiliation, rape and domestic violence, causing them non-stop distress and lifelong trauma.	A form of repression being used against women in Indian-occupied Kashmir is enforced disappearances.	Women are by far the biggest victims of this conflict and are being forgotten and deserted by the international community. The fact that the UK Government, along with other United Nations member states, have not implemented resolution 47 means that those women are living in a society where they are unable to remarry and are forced to suffer in silence, with no hope of justice.																		no group appealed		271927714
commons_2025_27182:014	Robin	97788794	2026-06-21T21:07:31.091088Z	2026-06-21T21:07:31.091099Z	17.172	House of Commons	2025	2025-03-12	According to Kashmir Media Service’s research section, between January 1989 and October 2023, more than 11,000 women were subjected to sexual violence.	They have suffered through a lifetime of humiliation, rape and domestic violence, causing them non-stop distress and lifelong trauma.	A form of repression being used against women in Indian-occupied Kashmir is enforced disappearances.	Women are by far the biggest victims of this conflict and are being forgotten and deserted by the international community. The fact that the UK Government, along with other United Nations member states, have not implemented resolution 47 means that those women are living in a society where they are unable to remarry and are forced to suffer in silence, with no hope of justice.		women												cultural	pro-group	endorse				271927714
lords_1980_23830:005	Zebra	98137875	2026-06-27T10:21:09.202115Z	2026-06-27T10:21:09.202131Z	73.53	House of Lords	1980	1980-11-26	The troubles in the Horn of Africa arise from political and natural causes—primarily the prolonged drought.	That has affected the cropping and grazing of this area, bringing with it a disastrous loss of food and of livestock, thereby denying the inhabitants of this part of Africa the means of life and livelihood.	I have heard today that as of this week some rain has fallen in that part of the world, but it is not yet enough to make a dramatic change.	But all these problems are aggravated by the political problems which beset this part of Africa, these being primarily brought about by the continuing conflict between the Somalis and the Ethiopians, again incurred and enforced by the Ethiopian occupation of Western Somalia, an area that through the ages has been traditionally occupied by the Somalis. Only about 100 years ago was claim laid to Western Somalia by the Ethiopians, and only as recently as 1954 was the adjoining portion, the Haud, made over to Ethiopia by the then British Government.									disadvantaged regions		poor/low-income			economic	pro-group	endorse				271927715
lords_1980_23830:005	Crane	98051681	2026-06-25T10:53:41.130528Z	2026-06-25T10:53:41.130541Z	61.113	House of Lords	1980	1980-11-26	The troubles in the Horn of Africa arise from political and natural causes—primarily the prolonged drought.	That has affected the cropping and grazing of this area, bringing with it a disastrous loss of food and of livestock, thereby denying the inhabitants of this part of Africa the means of life and livelihood.	I have heard today that as of this week some rain has fallen in that part of the world, but it is not yet enough to make a dramatic change.	But all these problems are aggravated by the political problems which beset this part of Africa, these being primarily brought about by the continuing conflict between the Somalis and the Ethiopians, again incurred and enforced by the Ethiopian occupation of Western Somalia, an area that through the ages has been traditionally occupied by the Somalis. Only about 100 years ago was claim laid to Western Somalia by the Ethiopians, and only as recently as 1954 was the adjoining portion, the Haud, made over to Ethiopia by the then British Government.													non-RISS							271927715
lords_1980_23830:005	Robin	97788795	2026-06-21T21:07:46.332556Z	2026-06-21T21:07:46.332601Z	13.748	House of Lords	1980	1980-11-26	The troubles in the Horn of Africa arise from political and natural causes—primarily the prolonged drought.	That has affected the cropping and grazing of this area, bringing with it a disastrous loss of food and of livestock, thereby denying the inhabitants of this part of Africa the means of life and livelihood.	I have heard today that as of this week some rain has fallen in that part of the world, but it is not yet enough to make a dramatic change.	But all these problems are aggravated by the political problems which beset this part of Africa, these being primarily brought about by the continuing conflict between the Somalis and the Ethiopians, again incurred and enforced by the Ethiopian occupation of Western Somalia, an area that through the ages has been traditionally occupied by the Somalis. Only about 100 years ago was claim laid to Western Somalia by the Ethiopians, and only as recently as 1954 was the adjoining portion, the Haud, made over to Ethiopia by the then British Government.																		no group appealed		271927715
lords_2025_15995:016	Crane	98051793	2026-06-25T10:55:31.763121Z	2026-06-25T10:55:31.763132Z	108.757	House of Lords	2025	2025-06-03	The most recent census found that 23 per cent of people in West Yorkshire identified as being from an ethnic minority background.	Our current police officer representation from ethnic minority backgrounds is around nine per cent.	To address this under-representation, we use Positive Action under the Equality Act 2010.	Our use of this was recently reviewed by His Majesty’s Inspectorate of Constabulary and Fire and Rescue Services in an Activism and Impartiality inspection and no issues were identified. Positive Action allows people from under-represented groups who express an interest in joining the force to complete an application, which is then held on file until a recruitment window is opened.					ethnic minority							(associate) managers		cultural	pro-group	endorse	intersectional			271927716
lords_2025_15995:016	Raven	97854592	2026-06-22T14:29:57.944515Z	2026-06-22T14:29:57.944526Z	7.209	House of Lords	2025	2025-06-03	The most recent census found that 23 per cent of people in West Yorkshire identified as being from an ethnic minority background.	Our current police officer representation from ethnic minority backgrounds is around nine per cent.	To address this under-representation, we use Positive Action under the Equality Act 2010.	Our use of this was recently reviewed by His Majesty’s Inspectorate of Constabulary and Fire and Rescue Services in an Activism and Impartiality inspection and no issues were identified. Positive Action allows people from under-represented groups who express an interest in joining the force to complete an application, which is then held on file until a recruitment window is opened.																		no group appealed		271927716
lords_2025_15995:016	Robin	97788798	2026-06-21T21:08:09.243307Z	2026-06-21T21:08:09.243322Z	20.902	House of Lords	2025	2025-06-03	The most recent census found that 23 per cent of people in West Yorkshire identified as being from an ethnic minority background.	Our current police officer representation from ethnic minority backgrounds is around nine per cent.	To address this under-representation, we use Positive Action under the Equality Act 2010.	Our use of this was recently reviewed by His Majesty’s Inspectorate of Constabulary and Fire and Rescue Services in an Activism and Impartiality inspection and no issues were identified. Positive Action allows people from under-represented groups who express an interest in joining the force to complete an application, which is then held on file until a recruitment window is opened.					ethnic minority									both	pro-group	endorse				271927716
commons_2025_37630:022	Whale	98132207	2026-06-26T22:37:50.357780Z	2026-06-26T22:37:50.357793Z	104.026	House of Commons	2025	2025-04-08	ICBs will once again administer the funding to their respective children and young people’s hospices on behalf of NHS England.	This is in line with NHS devolution policies, and it promotes a more consistent national approach by supporting commissioners in prioritising the palliative and end-of-life care needs of their local population.	I am pleased to confirm that NHS England has now communicated the details of the 2025-26 funding allocation and dissemination to individual hospices.	I do accept that there is unwarranted variation and inequality in access to, and quality of, palliative and end-of-life care in England, but we are working to reduce these variations. NHS England has published statutory guidance and service specifications to support commissioners in prioritising palliative and end-of-life care.							citizens							both	pro-group	endorse				271927717
commons_2025_37630:022	Raven	97854638	2026-06-22T14:30:35.864069Z	2026-06-22T14:30:35.864080Z	36.633	House of Commons	2025	2025-04-08	ICBs will once again administer the funding to their respective children and young people’s hospices on behalf of NHS England.	This is in line with NHS devolution policies, and it promotes a more consistent national approach by supporting commissioners in prioritising the palliative and end-of-life care needs of their local population.	I am pleased to confirm that NHS England has now communicated the details of the 2025-26 funding allocation and dissemination to individual hospices.	I do accept that there is unwarranted variation and inequality in access to, and quality of, palliative and end-of-life care in England, but we are working to reduce these variations. NHS England has published statutory guidance and service specifications to support commissioners in prioritising palliative and end-of-life care.																		no group mentioned		271927717
commons_2025_37630:022	Robin	97788799	2026-06-21T21:08:25.897423Z	2026-06-21T21:08:25.897434Z	14.97	House of Commons	2025	2025-04-08	ICBs will once again administer the funding to their respective children and young people’s hospices on behalf of NHS England.	This is in line with NHS devolution policies, and it promotes a more consistent national approach by supporting commissioners in prioritising the palliative and end-of-life care needs of their local population.	I am pleased to confirm that NHS England has now communicated the details of the 2025-26 funding allocation and dissemination to individual hospices.	I do accept that there is unwarranted variation and inequality in access to, and quality of, palliative and end-of-life care in England, but we are working to reduce these variations. NHS England has published statutory guidance and service specifications to support commissioners in prioritising palliative and end-of-life care.																		no group appealed		271927717
commons_2025_59780:013	Whale	98304103	2026-06-28T18:28:46.914277Z	2026-06-28T18:28:46.914290Z	183.018	House of Commons	2025	2025-06-20	New Clause 16 Wish to end one's own life “(1)	A person does not have a wish to seek assistance to end their own life in accordance with this Act under section 5(5) if they are substantially motivated by— (a) not wanting to be a burden on others or on public services, (b) a mental disorder (including depression), (c) a disability (other than the terminal illness), (d) financial considerations, including lack of adequate housing, (e) lack of access, or delayed access, to treatment or other service which a public authority is required (or can reasonably be expected to) provide, or (f) suicidal ideation.”	— (Rebecca Paul.)	This new clause ensures that a wish to end one’s own life that is substantially motivated by the factors listed in the amendment does not qualify for the provision of assistance under this Act. Question put, That the clause be read a Second time.				other health-related group										cultural	mixed	unclear				271927718
commons_2025_59780:013	Zebra	98137798	2026-06-27T10:15:03.392333Z	2026-06-27T10:15:03.392345Z	76.938	House of Commons	2025	2025-06-20	New Clause 16 Wish to end one's own life “(1)	A person does not have a wish to seek assistance to end their own life in accordance with this Act under section 5(5) if they are substantially motivated by— (a) not wanting to be a burden on others or on public services, (b) a mental disorder (including depression), (c) a disability (other than the terminal illness), (d) financial considerations, including lack of adequate housing, (e) lack of access, or delayed access, to treatment or other service which a public authority is required (or can reasonably be expected to) provide, or (f) suicidal ideation.”	— (Rebecca Paul.)	This new clause ensures that a wish to end one’s own life that is substantially motivated by the factors listed in the amendment does not qualify for the provision of assistance under this Act. Question put, That the clause be read a Second time.																		no group mentioned		271927718
commons_2025_59780:013	Robin	97788800	2026-06-21T21:08:33.596555Z	2026-06-21T21:08:33.596566Z	6.179	House of Commons	2025	2025-06-20	New Clause 16 Wish to end one's own life “(1)	A person does not have a wish to seek assistance to end their own life in accordance with this Act under section 5(5) if they are substantially motivated by— (a) not wanting to be a burden on others or on public services, (b) a mental disorder (including depression), (c) a disability (other than the terminal illness), (d) financial considerations, including lack of adequate housing, (e) lack of access, or delayed access, to treatment or other service which a public authority is required (or can reasonably be expected to) provide, or (f) suicidal ideation.”	— (Rebecca Paul.)	This new clause ensures that a wish to end one’s own life that is substantially motivated by the factors listed in the amendment does not qualify for the provision of assistance under this Act. Question put, That the clause be read a Second time.																		no group appealed		271927718
commons_2025_12469:005	Zebra	98047505	2026-06-25T09:51:57.441139Z	2026-06-25T09:51:57.441161Z	60.896	House of Commons	2025	2025-01-30	This absolutely needs to be addressed.	Many women, such as my partner Emma, have had to fight for years to get just a diagnosis for endometriosis, let alone any treatment, having been told for years that the symptoms are completely normal and do not need investigating.	In the Government’s—	---		women		other health-related group										cultural	pro-group	endorse	intersectional			271927719
commons_2025_12469:005	Raven	97854724	2026-06-22T14:31:26.347133Z	2026-06-22T14:31:26.347145Z	40.205	House of Commons	2025	2025-01-30	This absolutely needs to be addressed.	Many women, such as my partner Emma, have had to fight for years to get just a diagnosis for endometriosis, let alone any treatment, having been told for years that the symptoms are completely normal and do not need investigating.	In the Government’s—	---		women												both	pro-group	endorse				271927719
commons_2025_12469:005	Robin	97788801	2026-06-21T21:08:44.086891Z	2026-06-21T21:08:44.086902Z	8.96	House of Commons	2025	2025-01-30	This absolutely needs to be addressed.	Many women, such as my partner Emma, have had to fight for years to get just a diagnosis for endometriosis, let alone any treatment, having been told for years that the symptoms are completely normal and do not need investigating.	In the Government’s—	---																		no group appealed		271927719
commons_1980_44472:029	Crane	98052172	2026-06-25T11:01:39.224995Z	2026-06-25T11:01:39.225009Z	38.913	House of Commons	1980	1980-10-29	The Post Office, electricity and gas boards and other public bodies sneer at the Government, while blaming them for their inability to contribute to the efforts of the manufacturing sector of industry to reduce inflation.	Like all black marketeers, the nationalised industries have a front of respectability, but live on the fat of the land.	Manufacturing industry in my constituency is incensed that nationalised industries prefer to go abroad to buy their machinery than to buy it in Yorkshire.	They appear to prefer a week in Italy to two days in Yorkshire doing what they should be doing. Employees in nationalised industries have been spared redundancy because they have been cushioned with huge pensions of lordly sums.																		no group mentioned		271927720
commons_1980_44472:029	Raven	97854754	2026-06-22T14:31:56.662089Z	2026-06-22T14:31:56.662100Z	29.071	House of Commons	1980	1980-10-29	The Post Office, electricity and gas boards and other public bodies sneer at the Government, while blaming them for their inability to contribute to the efforts of the manufacturing sector of industry to reduce inflation.	Like all black marketeers, the nationalised industries have a front of respectability, but live on the fat of the land.	Manufacturing industry in my constituency is incensed that nationalised industries prefer to go abroad to buy their machinery than to buy it in Yorkshire.	They appear to prefer a week in Italy to two days in Yorkshire doing what they should be doing. Employees in nationalised industries have been spared redundancy because they have been cushioned with huge pensions of lordly sums.																		no group mentioned		271927720
commons_1980_44472:029	Robin	97788803	2026-06-21T21:09:30.256589Z	2026-06-21T21:09:30.256600Z	12.659	House of Commons	1980	1980-10-29	The Post Office, electricity and gas boards and other public bodies sneer at the Government, while blaming them for their inability to contribute to the efforts of the manufacturing sector of industry to reduce inflation.	Like all black marketeers, the nationalised industries have a front of respectability, but live on the fat of the land.	Manufacturing industry in my constituency is incensed that nationalised industries prefer to go abroad to buy their machinery than to buy it in Yorkshire.	They appear to prefer a week in Italy to two days in Yorkshire doing what they should be doing. Employees in nationalised industries have been spared redundancy because they have been cushioned with huge pensions of lordly sums.																		no group appealed		271927720
commons_2025_48774:004	Crane	98052184	2026-06-25T11:01:55.632841Z	2026-06-25T11:01:55.632852Z	14.633	House of Commons	2025	2025-05-20	I was at Rolls Royce in Derby just last week.	What we are doing on trade deals, particularly with the US, hugely supports our aerospace sector, along with the increased spending on defence to 2.5% of GDP, which helps to invest in Great British firms and, indeed, in Great British steel.	---	---																		no group mentioned		271927721
commons_2025_48774:004	Raven	97854815	2026-06-22T14:32:59.261849Z	2026-06-22T14:32:59.261863Z	59.417	House of Commons	2025	2025-05-20	I was at Rolls Royce in Derby just last week.	What we are doing on trade deals, particularly with the US, hugely supports our aerospace sector, along with the increased spending on defence to 2.5% of GDP, which helps to invest in Great British firms and, indeed, in Great British steel.	---	---																		no group mentioned		271927721
commons_2025_48774:004	Robin	97788805	2026-06-21T21:09:45.010803Z	2026-06-21T21:09:45.010817Z	13.123	House of Commons	2025	2025-05-20	I was at Rolls Royce in Derby just last week.	What we are doing on trade deals, particularly with the US, hugely supports our aerospace sector, along with the increased spending on defence to 2.5% of GDP, which helps to invest in Great British firms and, indeed, in Great British steel.	---	---												large employers & self-employed professionals		economic	pro-group	endorse				271927721
commons_2025_37416:012	Crane	98052195	2026-06-25T11:02:10.986260Z	2026-06-25T11:02:10.986272Z	13.167	House of Commons	2025	2025-04-08	I am conscious of the example of my namesake, Stephen, which the hon and learned Member for North Antrim (Jim Allister) reflected on.	Indeed, the name of this place in Welsh is San Steffan, not Westminster, which is a reminder to me when I walk in through the entrance to this place.	I remember asking my mum as a young child why I was called Stephen and what was the story, and reading about the horrific persecution and death that St Stephen endured.	I am also privileged to represent Cardiff South and Penarth, a constituency rich in religious diversity and tolerance. Its Christian communities encompass Catholic, Protestant, Greek Orthodox, Nigerian Pentecostal—every kind of church and chapel—which represents its diversity and wonder.																		no group mentioned		271927722
commons_2025_37416:012	Raven	97854826	2026-06-22T14:33:08.847258Z	2026-06-22T14:33:08.847269Z	8.382	House of Commons	2025	2025-04-08	I am conscious of the example of my namesake, Stephen, which the hon and learned Member for North Antrim (Jim Allister) reflected on.	Indeed, the name of this place in Welsh is San Steffan, not Westminster, which is a reminder to me when I walk in through the entrance to this place.	I remember asking my mum as a young child why I was called Stephen and what was the story, and reading about the horrific persecution and death that St Stephen endured.	I am also privileged to represent Cardiff South and Penarth, a constituency rich in religious diversity and tolerance. Its Christian communities encompass Catholic, Protestant, Greek Orthodox, Nigerian Pentecostal—every kind of church and chapel—which represents its diversity and wonder.																		no group mentioned		271927722
commons_2025_37416:012	Robin	97788807	2026-06-21T21:09:55.327253Z	2026-06-21T21:09:55.327263Z	8.828	House of Commons	2025	2025-04-08	I am conscious of the example of my namesake, Stephen, which the hon and learned Member for North Antrim (Jim Allister) reflected on.	Indeed, the name of this place in Welsh is San Steffan, not Westminster, which is a reminder to me when I walk in through the entrance to this place.	I remember asking my mum as a young child why I was called Stephen and what was the story, and reading about the horrific persecution and death that St Stephen endured.	I am also privileged to represent Cardiff South and Penarth, a constituency rich in religious diversity and tolerance. Its Christian communities encompass Catholic, Protestant, Greek Orthodox, Nigerian Pentecostal—every kind of church and chapel—which represents its diversity and wonder.																		no group appealed		271927722
commons_2025_88538:054	Crane	98052202	2026-06-25T11:02:24.589535Z	2026-06-25T11:02:24.589551Z	11.71	House of Commons	2025	2025-11-13	In the past two years alone, there have been over 50 attacks on Ahmadi places of worship and over 420 desecrations of Ahmadi graves.	For the Liberal Democrats, freedom of religion means freedom for all faiths whenever and wherever.	I ask the Minister to make this issue a diplomatic priority.	The UK must use its close relationship with Pakistan to press for immediate change, to hold perpetrators of mob violence to account, to release prisoners of conscience, to restore Ahmadi voting rights and to return nationalised schools. Britain’s voice matters and it must be used to defend those whose only wish is to live and worship freely.													non-RISS							271927723
commons_2025_88538:054	Raven	97854837	2026-06-22T14:33:27.333021Z	2026-06-22T14:33:27.333032Z	17.224	House of Commons	2025	2025-11-13	In the past two years alone, there have been over 50 attacks on Ahmadi places of worship and over 420 desecrations of Ahmadi graves.	For the Liberal Democrats, freedom of religion means freedom for all faiths whenever and wherever.	I ask the Minister to make this issue a diplomatic priority.	The UK must use its close relationship with Pakistan to press for immediate change, to hold perpetrators of mob violence to account, to release prisoners of conscience, to restore Ahmadi voting rights and to return nationalised schools. Britain’s voice matters and it must be used to defend those whose only wish is to live and worship freely.																		no group mentioned		271927723
commons_2025_88538:054	Robin	97788809	2026-06-21T21:10:15.181883Z	2026-06-21T21:10:15.181895Z	18.341	House of Commons	2025	2025-11-13	In the past two years alone, there have been over 50 attacks on Ahmadi places of worship and over 420 desecrations of Ahmadi graves.	For the Liberal Democrats, freedom of religion means freedom for all faiths whenever and wherever.	I ask the Minister to make this issue a diplomatic priority.	The UK must use its close relationship with Pakistan to press for immediate change, to hold perpetrators of mob violence to account, to release prisoners of conscience, to restore Ahmadi voting rights and to return nationalised schools. Britain’s voice matters and it must be used to defend those whose only wish is to live and worship freely.								other religion						cultural	pro-group	endorse				271927723
lords_1980_03446:012	Zebra	98137955	2026-06-27T10:25:38.810824Z	2026-06-27T10:25:38.810839Z	15.019	House of Lords	1980	1980-02-27	We quite rightly did not descend into the great battlefield between the contending trade unions.	In the report we do not say that this trade union is more suitable for professional engineers than the other one	but we endorse the general attitude of the Council of Engineering Institutions that trade unions are here to stay and that where professional engineers feel it appropriate to join trade unions they certainly should not be hindered or discouraged from doing so.	I myself would not only not hinder them; I would actively promote it. The noble Earl, Lord IIchester, is a most interesting addition to our ranks.																		no group appealed		271927724
lords_1980_03446:012	Crane	98052277	2026-06-25T11:04:05.615418Z	2026-06-25T11:04:05.615430Z	99.268	House of Lords	1980	1980-02-27	We quite rightly did not descend into the great battlefield between the contending trade unions.	In the report we do not say that this trade union is more suitable for professional engineers than the other one	but we endorse the general attitude of the Council of Engineering Institutions that trade unions are here to stay and that where professional engineers feel it appropriate to join trade unions they certainly should not be hindered or discouraged from doing so.	I myself would not only not hinder them; I would actively promote it. The noble Earl, Lord IIchester, is a most interesting addition to our ranks.													non-RISS							271927724
lords_1980_03446:012	Robin	97788810	2026-06-21T21:10:24.950877Z	2026-06-21T21:10:24.950889Z	8.196	House of Lords	1980	1980-02-27	We quite rightly did not descend into the great battlefield between the contending trade unions.	In the report we do not say that this trade union is more suitable for professional engineers than the other one	but we endorse the general attitude of the Council of Engineering Institutions that trade unions are here to stay and that where professional engineers feel it appropriate to join trade unions they certainly should not be hindered or discouraged from doing so.	I myself would not only not hinder them; I would actively promote it. The noble Earl, Lord IIchester, is a most interesting addition to our ranks.																		no group appealed		271927724
commons_2025_32959:077	Zebra	98137888	2026-06-27T10:21:45.964875Z	2026-06-27T10:21:45.964889Z	34.375	House of Commons	2025	2025-03-26	Similarly, I hope Members of Parliament of any political party or none, on their own behalf and on behalf of their communities and council, feel they can contribute to the policy process and have their say on what formulas we might use and what priorities we might have.	We have a common goal: we want vibrant local authorities that deliver for their local communities day in, day out.	That is what councillors, council officers and MPs want, and the Government certainly want the same.	---									other regional groups					cultural	pro-group	endorse				271927725
commons_2025_32959:077	Crane	98052296	2026-06-25T11:04:27.089110Z	2026-06-25T11:04:27.089121Z	19.663	House of Commons	2025	2025-03-26	Similarly, I hope Members of Parliament of any political party or none, on their own behalf and on behalf of their communities and council, feel they can contribute to the policy process and have their say on what formulas we might use and what priorities we might have.	We have a common goal: we want vibrant local authorities that deliver for their local communities day in, day out.	That is what councillors, council officers and MPs want, and the Government certainly want the same.	---													non-RISS							271927725
